ClientID	NNPass_Train	TrainLoss	NNPass_Test	TestLoss
0	0	2.334548	1875	0.088686
0	1	2.285668	3750	0.059192
0	2	2.497875	5625	0.054849
0	3	2.395412	7500	0.084975
0	4	2.344812	9375	0.051708
0	5	2.354907	11250	0.044956
0	6	2.294079	13125	0.049281
0	7	2.282120	15000	0.040010
0	8	2.272444	16875	0.043288
0	9	2.260035	18750	0.051612
0	10	2.236451	-1	nan
0	11	2.194942	-1	nan
0	12	2.171402	-1	nan
0	13	2.444708	-1	nan
0	14	2.360598	-1	nan
0	15	2.021772	-1	nan
0	16	2.362108	-1	nan
0	17	2.178586	-1	nan
0	18	2.401921	-1	nan
0	19	2.425741	-1	nan
0	20	2.266338	-1	nan
0	21	2.057650	-1	nan
0	22	1.896296	-1	nan
0	23	1.907739	-1	nan
0	24	1.928607	-1	nan
0	25	1.802062	-1	nan
0	26	1.762601	-1	nan
0	27	2.027567	-1	nan
0	28	2.006585	-1	nan
0	29	2.113921	-1	nan
0	30	1.647246	-1	nan
0	31	1.523121	-1	nan
0	32	1.360125	-1	nan
0	33	1.319207	-1	nan
0	34	1.157696	-1	nan
0	35	1.676898	-1	nan
0	36	1.285788	-1	nan
0	37	1.287315	-1	nan
0	38	1.281935	-1	nan
0	39	1.313232	-1	nan
0	40	1.439643	-1	nan
0	41	1.058092	-1	nan
0	42	1.149035	-1	nan
0	43	1.337877	-1	nan
0	44	1.040344	-1	nan
0	45	0.818014	-1	nan
0	46	0.900271	-1	nan
0	47	0.901712	-1	nan
0	48	1.051910	-1	nan
0	49	1.123641	-1	nan
0	50	1.117618	-1	nan
0	51	1.275042	-1	nan
0	52	1.260802	-1	nan
0	53	0.701265	-1	nan
0	54	0.693860	-1	nan
0	55	0.746733	-1	nan
0	56	0.738556	-1	nan
0	57	0.649113	-1	nan
0	58	0.608692	-1	nan
0	59	0.655582	-1	nan
0	60	0.514580	-1	nan
0	61	0.826764	-1	nan
0	62	0.723057	-1	nan
0	63	0.724860	-1	nan
0	64	0.687648	-1	nan
0	65	0.615280	-1	nan
0	66	0.496474	-1	nan
0	67	0.354478	-1	nan
0	68	0.398260	-1	nan
0	69	0.419413	-1	nan
0	70	0.370995	-1	nan
0	71	0.360144	-1	nan
0	72	0.570983	-1	nan
0	73	0.675441	-1	nan
0	74	0.671076	-1	nan
0	75	1.017386	-1	nan
0	76	0.959190	-1	nan
0	77	0.610539	-1	nan
0	78	0.454910	-1	nan
0	79	0.645294	-1	nan
0	80	0.437852	-1	nan
0	81	0.541603	-1	nan
0	82	0.626140	-1	nan
0	83	0.522444	-1	nan
0	84	1.024734	-1	nan
0	85	0.341794	-1	nan
0	86	0.830557	-1	nan
0	87	0.507744	-1	nan
0	88	0.328789	-1	nan
0	89	0.795482	-1	nan
0	90	0.541016	-1	nan
